Section Name,Description,Company Name,Text Information
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Quick Books Merchant Services,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",RatePAY,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",RealexPayments,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SAFECHARGE,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Saferpay,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Sage Pay/Protx VSP Direct,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Santander - Ratenzahlung (Comfort Card),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Secure Trading (Hosted),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SecureNet,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SecurePay,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Shopify Payments,Nehmen Sie Kreditkarten direkt ohne Drittanbieter-Paymentprovider entgegen. (Nur in USA und Kanada verfügbar).
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Skrill (Moneybookers),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SOFORT by Klarna (Sofortüberweisung),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SOFORTLastschrift by Klarna,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SOFORTRECHNUNG by Klarna,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Sparkassen-Internetkasse,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",spreedly,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SQUARE,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",stripe,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",SysPay,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",TeleCash,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",transferuj,Polnischer Zahlungsanbieter
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",TRANSFIRST,Polnischer Zahlungsanbieter
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",ukash,Polnischer Zahlungsanbieter
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",USAePay,Polnischer Zahlungsanbieter
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",Valutec,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",VISA Kreditkarte (direkt),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",VR-Pay virtuell,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",WireCard,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter,"Gibt an, ob im jeweilige Tarif bereits eine funktionsfertige Anbindung an die folgenden Zahlungsanbieter enthalten ist.
Angegebene Werte entsprechen Zusatzkosten pro Monat.",WorldPay,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter - Mobile Payment,Hier finden Sie v.a. mobile ausgerichtete Payment Provider.,Google Pay (Google Checkout),"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter - Mobile Payment,Hier finden Sie v.a. mobile ausgerichtete Payment Provider.,MultiSafepay,"Gibt an, ob der Tarif eine funktionsfertige Anbindung an den jeweiligen Zahlungsanbieter ohne Code-Anpassungen beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Zahlungsanbieter - Mobile Payment,Hier finden Sie v.a. mobile ausgerichtete Payment Provider.,Paypal QRShopping,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum Paypal QRShopping-System beinhaltet."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",Bpost - Belgien,
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",DB Schenker Logistics,
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",DHL Easylog,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister-Service beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",DHL Intraship/ Versenden (inkl. DHL Express),"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",DHL Retoure Online,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum Retoureportal von DHL beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",DHL Supply Chain / 2-Mann-Handling,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",DHL Track & Trace DASS – Online Direktaufrufschnittstelle,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum DHL XML - Tracking Dienst beinhaltet."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",DPD (Dynamic Parcel Distribution),"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",FedEx,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",GLS,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",Hermes,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",Hermes (2-Mann-Service),"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister-Service beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",iloxx,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",interkurier,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",Post.at (Österreich),"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",TNT - Versanddienstleister,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",trans-o-flex,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versanddienstleister (KEP-Dienstleister) (erweitert),"Gibt Auskunft darüber, ob der jeweilige Tarif eine direkte Schnittstelle zum jeweiligen Versanddienstleister bieten
kann, z.B. zur Übertragung von Adressinformationen für Versandlabels.",UPS,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Versandlösungsanbieter,,Automatischer Ausdruck Zollinhaltserklärung via DHL (Zolldokumente CN23 und CP71),"Der internationale Versand mit DHL wird dank eines automatischen Ausdrucks der Zolldokumente CN23 und CP71 weltweit ermöglicht, bzw. vereinfacht. Es müssen bspw. lediglich die Angaben zu Gewicht und Herkunftsland in den Artikeldetails gepflegt werden."
Versandlösungsanbieter,,coureon,"Coureon ist Ihr kostenloser Versandpartner, wenn Sie Zeit und vor allem Geld sparen möchten. Mit Coureon profitieren Sie von vergünstigten nationalen & internationalen Versandpreisen unserer Partner wie DHL, DPD, Hermes und der Deutschen Post. Zusätzlich können Sie den Versand für alle Produkte von verschiedenen Marktplätzen wie Ebay und Amazon und Ihrem eigenen Shop auf nur einer Plattform organisieren und durchführen."
Versandlösungsanbieter,,Liefery - Lieferdienst,"Coureon ist Ihr kostenloser Versandpartner, wenn Sie Zeit und vor allem Geld sparen möchten. Mit Coureon profitieren Sie von vergünstigten nationalen & internationalen Versandpreisen unserer Partner wie DHL, DPD, Hermes und der Deutschen Post. Zusätzlich können Sie den Versand für alle Produkte von verschiedenen Marktplätzen wie Ebay und Amazon und Ihrem eigenen Shop auf nur einer Plattform organisieren und durchführen."
Versandlösungsanbieter,,Packlink Pro,"Coureon ist Ihr kostenloser Versandpartner, wenn Sie Zeit und vor allem Geld sparen möchten. Mit Coureon profitieren Sie von vergünstigten nationalen & internationalen Versandpreisen unserer Partner wie DHL, DPD, Hermes und der Deutschen Post. Zusätzlich können Sie den Versand für alle Produkte von verschiedenen Marktplätzen wie Ebay und Amazon und Ihrem eigenen Shop auf nur einer Plattform organisieren und durchführen."
Versandlösungsanbieter,,shipcloud,"Coureon ist Ihr kostenloser Versandpartner, wenn Sie Zeit und vor allem Geld sparen möchten. Mit Coureon profitieren Sie von vergünstigten nationalen & internationalen Versandpreisen unserer Partner wie DHL, DPD, Hermes und der Deutschen Post. Zusätzlich können Sie den Versand für alle Produkte von verschiedenen Marktplätzen wie Ebay und Amazon und Ihrem eigenen Shop auf nur einer Plattform organisieren und durchführen."
Versandlösungsanbieter,,tiramizoo - Same Day Delivery Service,Same Day Delivery Zustelldienstleister
Versandlösungsanbieter,,V-LOG - Versandsoftware,Same Day Delivery Zustelldienstleister
CRM-Systeme (erweitert),"Hier finden Sie Kundenmanagement-Systeme, die Spezialfunktionen für die Pflege und Verwaltung von Kundenbeziehungen
bieten.",Freshdesk CRM,Helpdesk-Software für den Kundensupport
CRM-Systeme (erweitert),"Hier finden Sie Kundenmanagement-Systeme, die Spezialfunktionen für die Pflege und Verwaltung von Kundenbeziehungen
bieten.",GREYHOUND CRM,GREYHOUND CRM ermöglicht eine Zentralisierung und Management von Kundenserviceanfragen und -abläufen.
CRM-Systeme (erweitert),"Hier finden Sie Kundenmanagement-Systeme, die Spezialfunktionen für die Pflege und Verwaltung von Kundenbeziehungen
bieten.",salesforce CRM,"Gibt an, ob Ihr System eine Schnittstelle zum jeweiligen CRM-System beinhaltet."
CRM-Systeme (erweitert),"Hier finden Sie Kundenmanagement-Systeme, die Spezialfunktionen für die Pflege und Verwaltung von Kundenbeziehungen
bieten.",zendesk CRM,"Gibt an, ob Ihr System eine Schnittstelle zum jeweiligen CRM-System beinhaltet."
Fulfillment - Anbieter (erweitert),,bi-log,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,DHL Fulfillment (eparcel),"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Doba,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,docdata,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,eSellers Friend,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Fulfillment by Amazon (FBA/ EFN) Anbindung (API) mit FBA-SKU-Verwaltung,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,fuljoyment,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,GeoPost Logistik,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Ids-logistik,"Gibt an, ob der Tarif eine funktionsfertige Schnittstelle zum genannten Versanddienstleister beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Ilopack,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,KNO Logistik,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,LKV Logistik,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,PVS Fulfillment,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Rhenus (TVA) Logistics,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Rudolph Logistik,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,shippingcenter.de,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Shipwire,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,Webgistix,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Fulfillment - Anbieter (erweitert),,YouSellWeSend,"Gibt an, ob der Tarif bereits eine funktionsfertige Anbindung in die Fulfillment Infrastruktur des Fulfillment-Anbieters beinhaltet. Etwaige angegebene Werte entsprechen Zusatzkosten pro Monat."
Middleware (erweitert),,Atandra T-HUB,
Middleware (erweitert),,Brickfox,
Middleware (erweitert),,cludes,
Middleware (erweitert),,efulfilment,
Middleware (erweitert),,emMida - Speed4Trade,"Gibt an, ob der Tarif eine Schnittstelle zur emMida Lösung bietet. Kosten."
